curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,36,40,0.9,2025,1,etec-gustavo-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec,Manhã,86,40,2.15,2025,1,etec-gustavo-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,86,40,2.15,2025,1,etec-gustavo-teixeira
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,118,40,2.95,2025,1,etec-gustavo-teixeira
Logística,Noite,28,40,0.7,2025,1,etec-gustavo-teixeira
