curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,93,30,3.1,2025,1,etec-carolina-carinhato-sampaio-ceu-cantos-do-amanhecer
Logística,Noite,30,30,1,2025,1,etec-carolina-carinhato-sampaio-ceu-cantos-do-amanhecer
