curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Comércio Exterior,Noite,56,40,1.4,2025,1,etec-gino-rezaghi
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,171,40,4.27,2025,1,etec-gino-rezaghi
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,187,40,4.67,2025,1,etec-gino-rezaghi
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,74,40,1.85,2025,1,etec-gino-rezaghi
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,118,40,2.95,2025,1,etec-gino-rezaghi
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,75,40,1.87,2025,1,etec-gino-rezaghi
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,85,40,2.12,2025,1,etec-gino-rezaghi
