curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,42,35,1.2,2025,1,etec-martin-luther-king-ee-joao-crispiniano-soares
Contabilidade,Noite,41,35,1.17,2025,1,etec-martin-luther-king-ee-joao-crispiniano-soares
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,78,35,2.22,2025,1,etec-martin-luther-king-ee-joao-crispiniano-soares
