curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,81,40,2.02,2025,1,etec-martinho-di-ciero-fatec-dom-amauri-castanho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,142,40,3.55,2025,1,etec-martinho-di-ciero-fatec-dom-amauri-castanho
