curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,44,40,1.1,2025,1,etec-sebastiana-augusta-de-moraes-ee-alice-marques-da-silva-rocha
Serviços Jurídicos,Noite,40,40,1,2025,1,etec-sebastiana-augusta-de-moraes-ee-alice-marques-da-silva-rocha
