curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,55,35,1.57,2025,1,etec-professor-basilides-de-godoy-ceu-parque-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,47,35,1.34,2025,1,etec-professor-basilides-de-godoy-ceu-parque-anhanguera
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,42,35,1.2,2025,1,etec-professor-basilides-de-godoy-ceu-parque-anhanguera
