curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Desenvolvimento de Sistemas,Noite,40,40,1,2025,1,etec-sebastiana-augusta-de-moraes-ee-dona-noemia-dias-perotti
Logística,Noite,43,40,1.07,2025,1,etec-sebastiana-augusta-de-moraes-ee-dona-noemia-dias-perotti
