curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Eletrotécnica,Noite,60,40,1.5,2025,1,etec-waldyr-duron-junior
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,63,40,1.57,2025,1,etec-waldyr-duron-junior
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,71,40,1.77,2025,1,etec-waldyr-duron-junior
