curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,26,40,0.65,2025,1,etec-paulo-guerreiro-franco
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,107,40,2.67,2025,1,etec-paulo-guerreiro-franco
