curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Cálculos Trabalhistas - Especialização,Noite,26,40,0.65,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,128,40,3.2,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,151,40,3.77,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,164,40,4.09,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
