curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,61,40,1.52,2025,1,etec-engenheiro-herval-bellusci-ee-aguia-de-haia
Logística,Noite,63,40,1.57,2025,1,etec-engenheiro-herval-bellusci-ee-aguia-de-haia
