curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,327,40,8.17,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,78,40,1.95,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,447,40,11.17,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,125,40,3.12,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,185,40,4.62,2025,1,etec-de-poa
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,199,40,4.97,2025,1,etec-de-poa
