curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,84,35,2.4,2025,1,etec-engenheiro-herval-bellusci
Zootecnia,Noite,60,40,1.5,2025,1,etec-engenheiro-herval-bellusci
