curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,75,60,1.25,2025,1,etec-carolina-carinhato-sampaio-ceu-capao-redondo
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,77,30,2.56,2025,1,etec-carolina-carinhato-sampaio-ceu-capao-redondo
