curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,92,40,2.29,2025,1,etec-engenheiro-agronomo-narciso-de-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Manhã,99,40,2.47,2025,1,etec-engenheiro-agronomo-narciso-de-medeiros
