curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,227,40,5.67,2025,1,etec-fernando-prestes-fatec-jose-crespo-gonzales
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-AMS,Tarde,108,40,2.7,2025,1,etec-fernando-prestes-fatec-jose-crespo-gonzales
