curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,46,40,1.14,2025,1,etec-de-itanhaem
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,171,40,4.27,2025,1,etec-de-itanhaem
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,62,40,1.55,2025,1,etec-de-itanhaem
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,257,40,6.42,2025,1,etec-de-itanhaem
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,182,40,4.55,2025,1,etec-de-itanhaem
Farmácia,Noite,132,40,3.3,2025,1,etec-de-itanhaem
