curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,110,35,3.14,2025,1,etec-doutor-luiz-cesar-couto
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,40,35,1.14,2025,1,etec-doutor-luiz-cesar-couto
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,63,35,1.8,2025,1,etec-doutor-luiz-cesar-couto
Química,Noite,45,40,1.12,2025,1,etec-doutor-luiz-cesar-couto
Segurança do Trabalho,Noite,49,40,1.22,2025,1,etec-doutor-luiz-cesar-couto
