curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,43,40,1.07,2025,1,etec-rodrigues-de-abreu-ee-ernesto-monte
Transações Imobiliárias,Noite,42,40,1.05,2025,1,etec-rodrigues-de-abreu-ee-ernesto-monte
