curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,38,35,1.08,2025,1,etec-fernando-prestes-ee-joao-climaco-de-camargo-pires
Técnico em Qualidade,Noite,39,35,1.11,2025,1,etec-fernando-prestes-ee-joao-climaco-de-camargo-pires
