curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Tarde,78,40,1.95,2025,1,etec-de-itaquera
Administração,Noite,68,40,1.7,2025,1,etec-de-itaquera
Contabilidade,Noite,71,40,1.77,2025,1,etec-de-itaquera
Desenvolvimento de Sistemas,Tarde,151,40,3.77,2025,1,etec-de-itaquera
Desenvolvimento de Sistemas,Noite,176,40,4.4,2025,1,etec-de-itaquera
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,198,40,4.95,2025,1,etec-de-itaquera
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,609,40,15.22,2025,1,etec-de-itaquera
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,779,80,9.73,2025,1,etec-de-itaquera
